DATETIME,TEMPERATURE,PRESSURE,LATITUDE,LONGITUDE,flag_depth,flag_date,flag_global_dbar,flag_global_temp,flag_temp_spike,flag_temp_roll,flag_temp_stuck,flag_vessel_region,flag_gear_type,flag_timing_gap,flag_location,flag_land,flag_speed,flag_global_range,flag_clima,flag_RoC
2020-08-11 04:16:44,7.795,64.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:49,7.7735,63.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:53,7.7167,62.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:57,7.7193,60.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:16:59,7.7296,59.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:03,7.725,58.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:05,7.7342,57.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:09,7.9039,56.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:13,7.9599,54.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:15,7.9832,53.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:21,7.9833,51.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:24,7.9923,50.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:29,8.075,49.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:33,8.2238,47.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:37,8.2556,46.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:39,8.3053,44.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:45,8.4181,43.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:49,8.4649,41.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:52,8.4947,40.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:56,8.7467,39.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:17:59,8.7671,37.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:03,8.8178,36.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:06,8.9055,35.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:10,8.9873,33.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:13,9.0215,32.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:17,9.1564,30.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:22,9.5441,29.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:25,9.7718,28.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:29,9.8819,27.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:30,10.0319,25.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:32,10.2047,24.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:36,10.4338,23.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:41,10.7414,21.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:45,11.1685,20.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:49,11.3484,19.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:51,11.5872,18.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:18:55,12.0491,17.1,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:00,12.5621,15.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:04,12.9456,14.8,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:06,13.0797,13.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:12,13.2523,12.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:15,13.3106,10.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:19,13.3229,9.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:25,13.3984,8.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:29,13.4405,6.7,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:34,13.4693,5.5,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:38,13.4925,4.4,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:41,13.5195,3.3,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:45,13.5483,2.2,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:47,13.5628,1.0,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-08-11 04:19:53,13.5885,-0.6,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
2020-08-11 04:19:58,13.5836,-1.9,68.349464,10.911914,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
2020-08-11 04:20:02,13.5875,-3.1,68.349464,10.911914,1,1,3,3,1,1,1,1,1,1,1,1,1,3,1,1
